customer_id,age,gender,city,branch,employment_type,annual_income,loan_type,loan_amount,loan_tenure_months,interest_rate,monthly_emi,credit_score,loan_purpose,loan_status,application_date,debt_to_income
PKB10761,35.0,Female,Karachi,Saddar,Salaried,63000.0,Education Loan,490000.0,24,12.68,23222.0,588.0,Electronics,Closed,2023-05-10 04:24:55.869837,4.423
PKB10762,23.0,Male,Lahore,Johar Town,Salaried,89000.0,Personal Loan,240000.0,60,14.55,5653.0,696.0,Business Expansion,Defaulted,2024-03-19 19:00:49.561952,0.762
PKB10763,58.0,Male,Karachi,Clifton,Salaried,193000.0,Home Loan,1450000.0,60,13.97%,33716.0,514.0,Home Renovation,Defaulted,2023-07-21 01:10:17.271589,2.096
PKB10764,26.0,Male,Multan,Husain Agahi,Salaried,,Home Loan,940000.0,60,21.79,25850.0,728.0,Business Expansion,Closed,2024-02-26 10:25:22.903629,2.899
PKB10765,59.0,Male,Karachi,Gulshan,Government,42000.0,Auto Loan,570000.0,120,12.45,8327.0,633.0,Vehicle Purchase,Approved,2021-08-14 04:14:07.058823,2.379
PKB10766,62.0,Female,Islamabad,G-9,Salaried,130000.0,Personal Loan,1970000.0,48,12.48,52343.0,565.0,Medical,Rejected,2023-03-15 06:56:19.224030,4.832
PKB10767,35.0,Female,Multan,Gulgasht,Salaried,57000.0,Home Loan,760000.0,24,13.29,36235.0,562.0,Education,Rejected,2021-03-31 10:21:46.633291,7.628
PKB10768,60.0,Male,Quetta,Airport Road,Self-Employed,27000.0,Personal Loan,270000.0,36,16.12,9508.0,488.0,Travel,Defaulted,2023-06-04 17:39:43.479349,4.226
PKB10769,46.0,Male,Lahore,DHA,Salaried,242000.0,Business Loan,540000.0,84,11.91,9507.0,569.0,Business Expansion,Rejected,2023-03-05 16:58:16.370463,0.471
PKB10770,41.0,Female,Peshawar,Saddar,Salaried,130000.0,Personal Loan,2290000.0,60,20.86,61772.0,594.0,Business Expansion,Defaulted,2024-02-04 01:49:56.245306,5.702
PKB10771,23.0,Male,Karachi,Saddar,Business Owner,94000.0,Education Loan,460000.0,120,12.09,6624.0,519.0,Medical,Approved,2021-08-12 13:54:26.583229,0.846
PKB10772,,Male,Peshawar,University Town,Government,80000.0,Business Loan,880000.0,60,20.59,23604.0,615.0,Education,Approved,2022-01-08 02:24:10.813516,3.541
PKB10773,27.0,Male,Karachi,Gulshan,Business Owner,,Personal Loan,1230000.0,84,9.9,20356.0,664.0,Wedding,Rejected,2023-10-29 15:49:47.234042,1.071
PKB10774,38.0,Female,Lahore,Model Town,Business Owner,629000.0,Business Loan,1100000.0,84,17.36,22709.0,599.0,Travel,Approved,2021-11-17 23:54:35.594493,0.433
PKB10775,46.0,Female,Multan,Husain Agahi,Government,129000.0,Personal Loan,4050000.0,24,20.74,207595.0,682.0,Business Expansion,Approved,2021-11-08 09:56:32.740926,19.311
PKB10776,49.0,Male,Karachi,Clifton,Salaried,53000.0,Education Loan,320000.0,60,10.78,6923.0,543.0,Business Expansion,Rejected,2021-12-11 22:49:42.728410,1.567
PKB10777,23.0,Male,Karachi,DHA,Government,90000.0,Home Loan,340000.0,84,21.57,7875.0,715.0,Wedding,Approved,2023-01-07 05:09:59.249061,1.05
PKB10778,56.0,Female,Faisalabad,Peoples Colony,Business Owner,128000.0,Home Loan,320000.0,48,14.61,8843.0,631.0,Travel,Rejected,2023-09-26 02:56:37.246558,0.829
PKB10779,58.0,Female,Faisalabad,Canal Road,Government,24000.0,Home Loan,590000.0,48,21.27,18356.0,766.0,Vehicle Purchase,Approved,2023-10-24 20:50:45.807259,9.178
PKB10780,26.0,Male,Rawalpindi,Saddar,Self-Employed,121000.0,Personal Loan,1570000.0,60,17.64,39561.0,849.0,Vehicle Purchase,Approved,2021-08-30 03:30:51.814768,3.923
PKB10781,22.0,Male,Faisalabad,Canal Road,Salaried,128000.0,Education Loan,350000.0,120,12.57,5137.0,575.0,Electronics,Approved,2021-12-19 22:28:05.106382,0.482
PKB10782,61.0,Female,Islamabad,I-8,Business Owner,219000.0,Personal Loan,1590000.0,84,11.04,27258.0,579.0,Electronics,Defaulted,2021-11-16 09:34:55.118898,1.494
PKB10783,33.0,Male,Lahore,Gulberg,Government,206000.0,Auto Loan,750000.0,24,12.6,35516.0,596.0,Home Renovation,Rejected,2022-05-27 00:55:52.190237,2.069
PKB10784,57.0,Male,Lahore,Gulberg,Freelancer,106000.0,Home Loan,340000.0,24,9.76,15652.0,676.0,Medical,Rejected,2023-12-14 23:20:21.026282,1.772
PKB10785,44.0,Male,Karachi,Gulshan,Salaried,245000.0,Education Loan,210000.0,120,10.44,2827.0,745.0,Education,Approved,2023-02-09 18:03:09.236545,0.138
PKB10786,52.0,Male,QUETTA,Jinnah Road,Salaried,335000.0,Personal Loan,250000.0,24,9.91,11526.0,557.0,Business Expansion,Rejected,2021-04-10 00:19:49.486858,0.413
PKB10787,32.0,Female,Rawalpindi,Bahria Town,Salaried,100000.0,Home Loan,460000.0,12,14.21,41348.0,656.0,Travel,Defaulted,2022-02-20 05:15:23.654568,4.962
PKB10788,31.0,Male,Lahore,Johar Town,Government,127000.0,Home Loan,650000.0,60,19.24,16947.0,,Business Expansion,Rejected,2024-04-28 17:12:41.451814,1.601
PKB10789,24.0,Female,Islamabad,F-10,Salaried,34000.0,Auto Loan,1870000.0,24,10.41,86645.0,678.0,Electronics,Approved,2021-01-01 00:00:00.000000,30.581
PKB10790,35.0,Male,Sialkot,Cantt,Salaried,,Personal Loan,1280000.0,48,10.26,32624.0,763.0,Home Renovation,Approved,2022-05-19 01:17:29.812265,9.548
PKB10791,37.0,Male,Karachi,Gulshan,Freelancer,60000.0,Personal Loan,410000.0,84,17.19,8424.0,597.0,Travel,Closed,2021-09-21 12:06:18.473091,1.685
PKB10792,31.0,Male,Rawalpindi,Bahria Town,Salaried,76000.0,Personal Loan,970000.0,36,11.16,31830.0,461.0,Travel,Defaulted,2023-08-09 05:06:22.978723,5.026
PKB10793,50.0,Female,Islamabad,I-8,Business Owner,51000.0,Auto Loan,2320000.0,120,9.82,30428.0,690.0,Business Expansion,Approved,2023-05-14 23:23:57.296620,7.16
PKB10794,31.0,Female,Rawalpindi,Saddar,Salaried,97000.0,Personal Loan,2710000.0,36,10.75,88401.0,540.0,Medical,Rejected,2022-02-26 14:34:05.556946,10.936
PKB10795,33.0,Male,KARACHI,Gulshan,Business Owner,77000.0,Auto Loan,590000.0,24,20.97,30309.0,606.0,Home Renovation,Defaulted,2023-06-07 22:19:04.430538,4.723
PKB10796,51.0,Female,Quetta,Jinnah Road,Self-Employed,188000.0,Personal Loan,1430000.0,36,19.59,52846.0,694.0,Medical,Rejected,2023-05-18 04:03:18.247809,3.373
PKB10797,62.0,Male,Sialkot,Paris Road,Business Owner,74000.0,Business Loan,1930000.0,36,13.28,65290.0,648.0,Home Renovation,Defaulted,2023-02-04 23:04:07.809762,10.588
PKB10798,22.0,Female,Islamabad,I-8,Freelancer,25000.0,Education Loan,250000.0,12,17.35,22843.0,610.0,Business Expansion,Approved,2022-04-25 02:22:22.678347,10.965
PKB10799,26.0,Male,Faisalabad,Clock Tower,Salaried,106000.0,Home Loan,510000.0,48,15.75,14388.0,565.0,Home Renovation,Defaulted,2022-06-26 09:09:41.226533,1.629
PKB10800,41.0,Female,Sialkot,Cantt,Salaried,98000.0,Home Loan,3450000.0,120,17.64,61367.0,344.0,Vehicle Purchase,Rejected,2023-11-01 20:29:08.185231,7.514
PKB10565,38.0,Female,Lahore,Model Town,Salaried,19000.0,Business Loan,950000.0,48,17.03,27427.0,520.0,Electronics,Rejected,2023-06-28 16:34:50.613266,17.322
PKB10129,44.0,Male,Karachi,Gulshan,Self-Employed,119000.0,Auto Loan,1080000.0,24,12.93,51310.0,678.0,Medical,Approved,2021-08-06 04:35:44.680851,5.174
PKB10699,33.0,Male,Karachi,Gulshan,Self-Employed,22000.0,Home Loan,560000.0,120,11.04,7727.0,666.0,Business Expansion,Approved,2021-08-25 08:31:50.387984,4.215
PKB10235,55.0,Male,Karachi,Saddar,Business Owner,171000.0,Home Loan,810000.0,24,18.88,,807.0,Vehicle Purchase,Approved,2023-08-20 09:24:06.307884,2.862
PKB10715,24.0,Male,Lahore,DHA,Self-Employed,111000.0,Business Loan,520000.0,120,16.34,8821.0,571.0,Electronics,Rejected,2023-07-06 16:13:12.991239,0.954
PKB10444,53.0,Female,lahore,Johar Town,Salaried,60000.0,Business Loan,1480000.0,48,19.43,44589.0,,Home Renovation,Rejected,2023-08-06 00:27:02.027534,8.918
PKB10373,32.0,Female,Karachi,DHA,Salaried,45000.0,Business Loan,1420000.0,84,13.75%,26415.0,550.0,Wedding,Rejected,2021-06-04 21:48:26.132665,7.044
PKB10770,41.0,Female,Peshawar,Saddar,Salaried,130000.0,Personal Loan,5000000.0,60,20.86,61772.0,594.0,Business Expansion,Defaulted,2024-02-04 01:49:56.245306,5.702
PKB10659,60.0,Male,Rawalpindi,Bahria Town,Government,80000.0,Personal Loan,8000000.0,60,21.63,16719.0,609.0,Medical,Defaulted,2023-06-12 17:18:05.857321,2.508
PKB10122,35.0,Male,Quetta,Satellite Town,Salaried,50000000.0,Personal Loan,12000000.0,12,14.41,231249.0,707.0,Electronics,Approved,2023-02-11 08:22:49.712140,7.283
PKB10178,32.0,Male,Lahore,Johar Town,Government,60000000.0,Auto Loan,300.0,48,16.61,32379.0,687.0,Travel,Rejected,2022-07-25 03:03:49.787234,9.963
PKB10734,53.0,Male,Islamabad,Blue Area,Freelancer,1200.0,Home Loan,500.0,60,9.26,46991.0,566.0,Travel,Approved,2022-03-28 22:47:54.593241,9.398
